1,466,1243,576,450,0
1,527,1174,576,450,0
1,565,1160,576,450,0
1,483,1106,576,450,0
1,511,1041,576,450,0
1,578,1167,576,450,0
1,612,1081,576,450,0
1,552,1137,576,450,0
1,511,1010,576,450,0
1,491,1138,576,450,0
1,589,1164,576,450,0
1,659,1095,576,450,0
1,559,1007,576,450,0
1,582,1051,576,450,0
1,668,854,576,450,0
1,684,907,576,450,0
1,734,824,576,450,0
1,775,796,576,450,0
1,717,703,576,450,0
1,637,833,576,450,0
1,542,925,576,450,0
1,588,788,576,450,0
1,1920,596,1728,630,0
1,1920,557,1728,630,0
1,1920,543,1728,630,0
1,1920,527,1728,630,0
1,1920,527,1728,630,0
1,1920,530,1728,630,0
1,1920,540,1728,630,0
1,1920,548,1728,630,0
1,1920,559,1728,630,0
1,1920,594,1728,630,0
1,1920,620,1728,630,0
1,1920,638,1728,630,0
1,1920,637,1728,630,0
1,1920,613,1728,630,0
1,1920,602,1728,630,0
1,1920,610,1728,630,0
1,1920,608,1728,630,0
1,1920,596,1728,630,0
1,1920,568,1728,630,0
1,1920,542,1728,630,0
1,1920,525,1728,630,0
1,1920,508,1728,630,0
1,1920,512,1728,630,0
1,1920,542,1728,630,0
1,1920,588,1728,630,0
1,1920,636,1728,630,0
1,1920,707,1728,630,0
1,1920,784,1728,630,0
1,1920,858,1728,630,0
1,1920,920,1728,630,0
1,1920,970,1728,630,0
1,1920,1010,1728,630,0
1,1920,1002,1728,630,0
1,1920,996,1728,630,0
1,1920,1004,1728,630,0
1,1920,1018,1728,630,0
1,1920,1028,1728,630,0
1,1920,1036,1728,630,0
1,1920,1044,1728,630,0
1,1920,1052,1728,630,0
1,1920,1059,1728,630,0
1,1920,1067,1728,630,0
1,1920,1074,1728,630,0
1,1920,1078,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1080,1728,630,0
1,1920,1072,1728,630,0
2,24,956,576,810,0
2,24,956,576,810,0
2,24,956,576,810,0
2,24,921,576,810,0
2,19,897,576,810,0
2,16,921,576,810,0
2,14,948,576,810,0
2,13,973,576,810,0
2,14,995,576,810,0
2,15,1015,576,810,0
2,16,1033,576,810,0
2,18,1049,576,810,0
2,19,1062,576,810,0
2,20,1074,576,810,0
2,22,1079,576,810,0
2,23,1080,576,810,0
2,23,1080,576,810,0
2,31,1080,576,810,0
2,37,1080,576,810,0
2,50,1080,576,810,0
2,57,1068,576,810,0
2,67,1069,576,810,0
2,91,1064,576,810,0
2,118,1045,576,810,0
2,141,983,576,810,0
2,192,901,576,810,0
2,236,816,576,810,0
2,272,751,576,810,0
2,319,710,576,810,0
2,356,692,576,810,0
2,378,690,576,810,0
2,388,695,576,810,0
2,420,703,576,810,0
2,434,717,576,810,0
2,436,734,576,810,0
2,427,752,576,810,0
2,406,769,576,810,0
2,422,778,576,810,0
2,436,782,576,810,0
2,461,784,576,810,0
2,506,781,576,810,0
2,560,779,576,810,0
2,608,779,576,810,0
2,630,780,576,810,0
2,636,783,576,810,0
2,660,785,576,810,0
2,691,786,576,810,0
2,701,788,576,810,0
2,696,791,576,810,0
2,677,793,576,810,0
2,650,834,576,810,0
2,623,882,576,810,0
2,588,925,576,810,0
2,554,963,576,810,0
2,529,993,576,810,0
2,511,994,576,810,0
2,501,980,576,810,0
2,479,962,576,810,0
2,431,944,576,810,0
